,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,833.9654200077057,278.9011137485504,23.38560724258423,2.080765724182129,0.01,50,100,0.05,0,"{'learning_rate': 0.01, 'max_depth': 50, 'n_estimators': 100, 'reg_alpha': 0.05, 'reg_lambda': 0}",0.08200442656407514,0.10844737438593899,0.09522590047500706,0.013221473910931925,2
1,797.2202651500702,277.391987323761,24.185516834259033,0.4927802085876465,0.1,50,100,0.05,0,"{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'reg_alpha': 0.05, 'reg_lambda': 0}",0.17254243185242712,0.23596554264981587,0.2042539872511215,0.03171155539869437,1
